X,Y,FID,OBJECTID,FULL_ADDS,STPFX,STNAME,STTYPE,STNUM,STALPHA,ADD_TYPE,ZIP
-77.0547210409029,38.8349347640832,25878,26472,165 WESMOND DR, ,WESMOND,DR,165,,BP,22305
-77.0544575696009,38.8351332083011,25879,26473,166 WESMOND DR, ,WESMOND,DR,166,,BP,22305
-77.0546817259047,38.8349136156856,25880,26474,167 WESMOND DR, ,WESMOND,DR,167,,BP,22305
-77.0544332356781,38.8351196420593,25881,26475,168 WESMOND DR, ,WESMOND,DR,168,,BP,22305
-77.0546289161997,38.8348852087859,25882,26476,169 WESMOND DR, ,WESMOND,DR,169,,BP,22305
-77.0543864556951,38.8350930887012,25883,26477,170 WESMOND DR, ,WESMOND,DR,170,,BP,22305
-77.054593103115,38.8348659450318,25884,26478,171 WESMOND DR, ,WESMOND,DR,171,,BP,22305
-77.0543186062641,38.8350591528637,25885,26479,172 WESMOND DR, ,WESMOND,DR,172,,BP,22305
-77.0545375585205,38.8348360673887,25886,26480,173 WESMOND DR, ,WESMOND,DR,173,,BP,22305
-77.0542899252697,38.8350436329356,25887,26481,174 WESMOND DR, ,WESMOND,DR,174,,BP,22305
-77.0545033306651,38.8348176538084,25888,26482,175 WESMOND DR, ,WESMOND,DR,175,,BP,22305
-77.0543915674671,38.8347624921713,25889,26483,201 WESMOND DR, ,WESMOND,DR,201,,BP,22305
-77.0541422414624,38.8349659606527,25890,26484,202 WESMOND DR, ,WESMOND,DR,202,,BP,22305
-77.0543383935936,38.8347275829814,25891,26485,203 WESMOND DR, ,WESMOND,DR,203,,BP,22305
-77.0541028505215,38.8349444723658,25892,26486,204 WESMOND DR, ,WESMOND,DR,204,,BP,22305
-77.054305860683,38.8347101794658,25893,26487,205 WESMOND DR, ,WESMOND,DR,205,,BP,22305
-77.0540523381724,38.8349151375965,25894,26488,206 WESMOND DR, ,WESMOND,DR,206,,BP,22305
-77.0542501585404,38.8346837900323,25895,26489,207 WESMOND DR, ,WESMOND,DR,207,,BP,22305
-77.0540012814553,38.8348941884714,25896,26490,208 WESMOND DR, ,WESMOND,DR,208,,BP,22305
-77.0542062431036,38.8346602972813,25897,26491,209 WESMOND DR, ,WESMOND,DR,209,,BP,22305
-77.0539528348066,38.8348690730432,25898,26492,210 WESMOND DR, ,WESMOND,DR,210,,BP,22305
-77.0541665340657,38.8346390537567,25899,26493,211 WESMOND DR, ,WESMOND,DR,211,,BP,22305
-77.053907700912,38.8348407054305,25900,26494,212 WESMOND DR, ,WESMOND,DR,212,,BP,22305
-77.0541180587257,38.8346154831741,25901,26495,213 WESMOND DR, ,WESMOND,DR,213,,BP,22305
-77.0538098199361,38.8347880486513,25902,26496,216 WESMOND DR, ,WESMOND,DR,216,,BP,22305
-77.0540155572938,38.8345576387135,25903,26497,217 WESMOND DR, ,WESMOND,DR,217,,BP,22305
-77.0537756159843,38.8347696594763,25904,26498,218 WESMOND DR, ,WESMOND,DR,218,,BP,22305
-77.0539805736302,38.8345361578308,25905,26499,219 WESMOND DR, ,WESMOND,DR,219,,BP,22305
-77.0537067815081,38.8347358183502,25906,26500,220 WESMOND DR, ,WESMOND,DR,220,,BP,22305
-77.0539232873322,38.8345056205545,25907,26501,221 WESMOND DR, ,WESMOND,DR,221,,BP,22305
-77.0536731070622,38.8347181933709,25908,26502,222 WESMOND DR, ,WESMOND,DR,222,,BP,22305
-77.0538926675977,38.8344880044443,25909,26503,223 WESMOND DR, ,WESMOND,DR,223,,BP,22305
-77.0536340906702,38.8346969383797,25910,26504,224 WESMOND DR, ,WESMOND,DR,224,,BP,22305
-77.0538340319789,38.834458293789,25911,26505,225 WESMOND DR, ,WESMOND,DR,225,,BP,22305
-77.0535627374759,38.834659992076,25912,26506,226 WESMOND DR, ,WESMOND,DR,226,,BP,22305
-77.0537853988191,38.8344325047767,25913,26507,227 WESMOND DR, ,WESMOND,DR,227,,BP,22305
-77.0535406747458,38.8346482321154,25914,26508,228 WESMOND DR, ,WESMOND,DR,228,,BP,22305
-77.0537537965339,38.8344150053578,25915,26509,229 WESMOND DR, ,WESMOND,DR,229,,BP,22305
-77.0534263828462,38.8345909607823,25916,26510,232 WESMOND DR, ,WESMOND,DR,232,,BP,22305
-77.0536492210571,38.8343583071489,25917,26511,233 WESMOND DR, ,WESMOND,DR,233,,BP,22305
-77.0533907742498,38.8345722046091,25918,26512,234 WESMOND DR, ,WESMOND,DR,234,,BP,22305
-77.053611895251,38.8343369675689,25919,26513,235 WESMOND DR, ,WESMOND,DR,235,,BP,22305
-77.0533321757416,38.8345368857283,25920,26514,236 WESMOND DR, ,WESMOND,DR,236,,BP,22305
-77.053555485746,38.8343084941848,25921,26515,237 WESMOND DR, ,WESMOND,DR,237,,BP,22305
-77.0532942695548,38.8345176525295,25922,26516,238 WESMOND DR, ,WESMOND,DR,238,,BP,22305
-77.0535125035546,38.8342883867366,25923,26517,239 WESMOND DR, ,WESMOND,DR,239,,BP,22305
-77.0530007550193,38.8343308874889,25924,26518,300 WESMOND DR, ,WESMOND,DR,300,,BP,22305
-77.0531457117372,38.8341181433118,25925,26519,301 WESMOND DR, ,WESMOND,DR,301,,BP,22305
-77.0529586313071,38.8343135716622,25926,26520,302 WESMOND DR, ,WESMOND,DR,302,,BP,22305
-77.0531093894204,38.8340996656525,25927,26521,303 WESMOND DR, ,WESMOND,DR,303,,BP,22305
-77.0529245916893,38.8342943661926,25928,26522,304 WESMOND DR, ,WESMOND,DR,304,,BP,22305
-77.0530685789732,38.8340780631023,25929,26523,305 WESMOND DR, ,WESMOND,DR,305,,BP,22305
-77.0528673250277,38.8342643719079,25930,26524,306 WESMOND DR, ,WESMOND,DR,306,,BP,22305
-77.0530211695008,38.8340529672685,25931,26525,307 WESMOND DR, ,WESMOND,DR,307,,BP,22305
-77.0528109966226,38.8342359496146,25932,26526,308 WESMOND DR, ,WESMOND,DR,308,,BP,22305
-77.0529741899506,38.8340271739725,25933,26527,309 WESMOND DR, ,WESMOND,DR,309,,BP,22305
-77.052779146687,38.8342187513968,25934,26528,310 WESMOND DR, ,WESMOND,DR,310,,BP,22305
-77.0529188218012,38.833997865317,25935,26529,311 WESMOND DR, ,WESMOND,DR,311,,BP,22305
-77.052722813367,38.8341875477576,25936,26530,312 WESMOND DR, ,WESMOND,DR,312,,BP,22305
-77.0528732062668,38.8339704094213,25937,26531,313 WESMOND DR, ,WESMOND,DR,313,,BP,22305
-77.0526270504611,38.8341322474587,25938,26532,316 WESMOND DR, ,WESMOND,DR,316,,BP,22305
-77.0527822242822,38.8339160033781,25939,26533,317 WESMOND DR, ,WESMOND,DR,317,,BP,22305
-77.0525917807193,38.8341138456854,25940,26534,318 WESMOND DR, ,WESMOND,DR,318,,BP,22305
-77.0527478098919,38.8338984870228,25941,26535,319 WESMOND DR, ,WESMOND,DR,319,,BP,22305
-77.0525338147137,38.8340756448369,25942,26536,320 WESMOND DR, ,WESMOND,DR,320,,BP,22305
-77.0526877168479,38.833867180238,25943,26537,321 WESMOND DR, ,WESMOND,DR,321,,BP,22305
-77.0525024552331,38.8340596085133,25944,26538,322 WESMOND DR, ,WESMOND,DR,322,,BP,22305
-77.0526456894528,38.8338455607269,25945,26539,323 WESMOND DR, ,WESMOND,DR,323,,BP,22305
-77.0524453491835,38.8340298358301,25946,26540,324 WESMOND DR, ,WESMOND,DR,324,,BP,22305
-77.0525958697083,38.8338283336473,25947,26541,325 WESMOND DR, ,WESMOND,DR,325,,BP,22305
-77.0523898642144,38.8340078168946,25948,26542,326 WESMOND DR, ,WESMOND,DR,326,,BP,22305
-77.0525434210773,38.8337878097134,25949,26543,327 WESMOND DR, ,WESMOND,DR,327,,BP,22305
-77.0523562637856,38.8339897527741,25950,26544,328 WESMOND DR, ,WESMOND,DR,328,,BP,22305
-77.0525065076791,38.8337685560591,25951,26545,329 WESMOND DR, ,WESMOND,DR,329,,BP,22305
-77.0522493600165,38.8339274422665,25952,26546,332 WESMOND DR, ,WESMOND,DR,332,,BP,22305
-77.0524019430397,38.833717470679,25953,26547,333 WESMOND DR, ,WESMOND,DR,333,,BP,22305
-77.0522153456052,38.8339110037227,25954,26548,334 WESMOND DR, ,WESMOND,DR,334,,BP,22305
-77.0523608794494,38.8336937619284,25955,26549,335 WESMOND DR, ,WESMOND,DR,335,,BP,22305
-77.0521740943066,38.8338888323217,25956,26550,336 WESMOND DR, ,WESMOND,DR,336,,BP,22305
-77.0523257345008,38.8336762688688,25957,26551,337 WESMOND DR, ,WESMOND,DR,337,,BP,22305
-77.0521212396585,38.8338583983683,25958,26552,338 WESMOND DR, ,WESMOND,DR,338,,BP,22305
-77.0522734508439,38.8336477988946,25959,26553,339 WESMOND DR, ,WESMOND,DR,339,,BP,22305
-77.0520630474032,38.8338292112272,25960,26554,340 WESMOND DR, ,WESMOND,DR,340,,BP,22305
-77.0522297491461,38.8336227376578,25961,26555,341 WESMOND DR, ,WESMOND,DR,341,,BP,22305
-77.0520371958672,38.8338153176241,25962,26556,342 WESMOND DR, ,WESMOND,DR,342,,BP,22305
-77.0521884054196,38.8336008164842,25963,26557,343 WESMOND DR, ,WESMOND,DR,343,,BP,22305
-77.0519846642297,38.8337868642836,25964,26558,344 WESMOND DR, ,WESMOND,DR,344,,BP,22305
-77.0521358345218,38.8335756286796,25965,26559,345 WESMOND DR, ,WESMOND,DR,345,,BP,22305
-77.0520301893708,38.8335200600002,25966,26560,349 WESMOND DR, ,WESMOND,DR,349,,BP,22305
-77.0519822389042,38.8334929245094,25967,26561,351 WESMOND DR, ,WESMOND,DR,351,,BP,22305
-77.0519560547884,38.8334789078564,25968,26562,353 WESMOND DR, ,WESMOND,DR,353,,BP,22305
-77.0518903488809,38.8334435104438,25969,26563,355 WESMOND DR, ,WESMOND,DR,355,,BP,22305
-77.0518601283993,38.833427333932,25970,26564,357 WESMOND DR, ,WESMOND,DR,357,,BP,22305
-77.051800092465,38.8333947759602,25971,26565,359 WESMOND DR, ,WESMOND,DR,359,,BP,22305
-77.0544377650259,38.8063074198289,25972,26566,101 N WEST ST,N,WEST,ST,101,,BP,22314
-77.05442890131,38.8063480915984,25973,26567,103 N WEST ST,N,WEST,ST,103,,BP,22314
-77.0545584198284,38.8057783094276,25974,26568,104 S WEST ST,S,WEST,ST,104,,B,22314
-77.0544160706463,38.8064074814524,25975,26569,105 N WEST ST,N,WEST,ST,105,,BP,22314
-77.0540890362883,38.8065075858495,25976,26570,107 N WEST ST,N,WEST,ST,107,,BP,22314
-77.0546020886225,38.8069086377315,25977,26571,124 N WEST ST,N,WEST,ST,124,,BP,22314
-77.0543358104504,38.8067793180935,25978,26572,125 N WEST ST,N,WEST,ST,125,,BP,22314
-77.0540373038026,38.8074201606578,25979,26573,205 N WEST ST,N,WEST,ST,205,,BP,22314
-77.0541794973926,38.8075210428698,25980,26574,209 N WEST ST,N,WEST,ST,209,,BP,22314
-77.0541256348744,38.8076988399867,25981,26575,215 N WEST ST,N,WEST,ST,215,,BP,22314
-77.0540581844297,38.8078382725786,25982,26576,221 N WEST ST,N,WEST,ST,221,,BP,22314
-77.0540927849985,38.807894097144,25983,26577,223 N WEST ST,N,WEST,ST,223,,BP,22314
-77.0540746645806,38.8079521955483,25984,26578,225 N WEST ST,N,WEST,ST,225,,BP,22314
-77.0540574269546,38.8079924090956,25985,26579,227 N WEST ST,N,WEST,ST,227,,BP,22314
-77.0540506084427,38.8080235558754,25986,26580,229 N WEST ST,N,WEST,ST,229,,BP,22314
-77.0540446695998,38.8080557919435,25987,26581,231 N WEST ST,N,WEST,ST,231,,BP,22314
-77.0540380523625,38.8080886656371,25988,26582,233 N WEST ST,N,WEST,ST,233,,BP,22314
-77.0540313044783,38.8081221945184,25989,26583,235 N WEST ST,N,WEST,ST,235,,BP,22314
-77.0540252862153,38.8081695278642,25990,26584,237 N WEST ST,N,WEST,ST,237,,BP,22314
-77.0539844485671,38.808473542096,25991,26585,301 N WEST ST,N,WEST,ST,301,,BP,22314
-77.053927114498,38.8086416056036,25992,26586,303 N WEST ST,N,WEST,ST,303,,BP,22314
-77.0539184742903,38.8086795546765,25993,26587,305 N WEST ST,N,WEST,ST,305,,BP,22314
-77.0539103708839,38.8087151480529,25994,26588,307 N WEST ST,N,WEST,ST,307,,BP,22314
-77.0538975441266,38.8087477650048,25995,26589,309 N WEST ST,N,WEST,ST,309,,BP,22314
-77.0538936954141,38.8087855902411,25996,26590,311 N WEST ST,N,WEST,ST,311,,BP,22314
-77.0538852495038,38.808822694805,25997,26591,313 N WEST ST,N,WEST,ST,313,,BP,22314
-77.0538930158857,38.8088621759184,25998,26592,315 N WEST ST,N,WEST,ST,315,,BP,22314
-77.0538608299161,38.8089044188308,25999,26593,317 N WEST ST,N,WEST,ST,317,,BP,22314
-77.0538511256546,38.8089487164465,26000,26594,319 N WEST ST,N,WEST,ST,319,,BP,22314
-77.0543836427242,38.8089836315274,26001,26595,320 N WEST ST,N,WEST,ST,320,,B,22314
-77.0538440396833,38.8090193299856,26002,26596,321 N WEST ST,N,WEST,ST,321,,P,22314
-77.0543734576948,38.809034782251,26003,26597,322 N WEST ST,N,WEST,ST,322,,B,22314
-77.0543795816926,38.8090892845828,26004,26598,324 N WEST ST,N,WEST,ST,324,,B,22314
-77.0538417927589,38.8090886607445,26005,26599,325 N WEST ST,N,WEST,ST,325,,BP,22314
-77.0543708940236,38.8091329190438,26006,26600,326 N WEST ST,N,WEST,ST,326,,B,22314
-77.0538310018424,38.8091349405845,26007,26601,327 N WEST ST,N,WEST,ST,327,,BP,22314
-77.0543415712736,38.8091854944127,26008,26602,328 N WEST ST,N,WEST,ST,328,,B,22314
-77.0543321906211,38.8092326061375,26009,26603,330 N WEST ST,N,WEST,ST,330,,B,22314
-77.0543375239877,38.8092864563439,26010,26604,332 N WEST ST,N,WEST,ST,332,,B,22314
-77.0543265254082,38.8093416945926,26011,26605,334 N WEST ST,N,WEST,ST,334,,B,22314
-77.0539829111875,38.8096480877454,26012,26606,400 N WEST ST,N,WEST,ST,400,,BP,22314
-77.0536984487519,38.8095457561636,26013,26607,401 N WEST ST,N,WEST,ST,401,,BP,22314
-77.0536901872092,38.809596397173,26014,26608,403 N WEST ST,N,WEST,ST,403,,BP,22314
-77.0536731284228,38.8096503434605,26015,26609,405 N WEST ST,N,WEST,ST,405,,BP,22314
-77.0536617437599,38.8096999089631,26016,26610,407 N WEST ST,N,WEST,ST,407,,BP,22314
-77.053650811393,38.809751029688,26017,26611,409 N WEST ST,N,WEST,ST,409,,BP,22314
-77.053639258904,38.8098012652333,26018,26612,411 N WEST ST,N,WEST,ST,411,,BP,22314
-77.0539730288402,38.8098809320353,26019,26613,414 N WEST ST,N,WEST,ST,414,,BP,22314
-77.0534859087676,38.8099212724275,26020,26614,415 N WEST ST,N,WEST,ST,415,,BP,22314
-77.0536061556618,38.810016766292,26021,26615,419 N WEST ST,N,WEST,ST,419,,BP,22314
-77.0539092846238,38.8100604766777,26022,26616,422 N WEST ST,N,WEST,ST,422,,BP,22314
-77.0538977648883,38.8101083485336,26023,26617,424 N WEST ST,N,WEST,ST,424,,BP,22314
-77.0535894919224,38.81012364781,26024,26618,427 N WEST ST,N,WEST,ST,427,,BP,22314
-77.053581044605,38.8101919687159,26025,26619,429 N WEST ST,N,WEST,ST,429,,BP,22314
-77.0538730091269,38.8102318539226,26026,26620,430 N WEST ST,N,WEST,ST,430,,BP,22314
-77.053533192638,38.81029476548,26027,26621,431 N WEST ST,N,WEST,ST,431,,BP,22314
-77.0538620841004,38.8102792393794,26028,26622,432 N WEST ST,N,WEST,ST,432,,BP,22314
-77.0535118219802,38.8104007006067,26029,26623,433 N WEST ST,N,WEST,ST,433,,BP,22314
-77.0535179155236,38.8104576604105,26030,26624,435 N WEST ST,N,WEST,ST,435,,BP,22314
-77.053379728544,38.8107166253419,26031,26625,501 N WEST ST,N,WEST,ST,501,,BP,22314
-77.0537251729509,38.8108730974215,26032,26626,502 N WEST ST,N,WEST,ST,502,,BP,22314
-77.0533744188875,38.8108609230423,26033,26627,503 N WEST ST,N,WEST,ST,503,,BP,22314
-77.053717365375,38.810911709923,26034,26628,504 N WEST ST,N,WEST,ST,504,,BP,22314
-77.0533563852211,38.8109104749957,26035,26629,505 N WEST ST,N,WEST,ST,505,,BP,22314
-77.0537039758086,38.8109527519685,26036,26630,506 N WEST ST,N,WEST,ST,506,,BP,22314
-77.0533461935111,38.8109580199043,26037,26631,507 N WEST ST,N,WEST,ST,507,,BP,22314
-77.0536959181009,38.8109898892198,26038,26632,508 N WEST ST,N,WEST,ST,508,,BP,22314
-77.0533447437409,38.8110017543386,26039,26633,509 N WEST ST,N,WEST,ST,509,,BP,22314
-77.0536855043781,38.8110303426826,26040,26634,510 N WEST ST,N,WEST,ST,510,,BP,22314
-77.0533252272943,38.8110527709794,26041,26635,511 N WEST ST,N,WEST,ST,511,,BP,22314
-77.0533171785136,38.8111008882884,26042,26636,513 N WEST ST,N,WEST,ST,513,,BP,22314
-77.0537578152146,38.8110763837636,26043,26637,514 N WEST ST,N,WEST,ST,514,,Y,22314
-77.053305245539,38.811143407802,26044,26638,515 N WEST ST,N,WEST,ST,515,,BP,22314
-77.053723914097,38.8110729098156,26045,26639,516 N WEST ST,N,WEST,ST,516,,Y,22314
-77.0532855507845,38.8112228240278,26046,26640,517 N WEST ST,N,WEST,ST,517,,BP,22314
-77.0536856220938,38.8110692709115,26047,26641,518 N WEST ST,N,WEST,ST,518,,Y,22314
-77.0532794053352,38.8112856377997,26048,26642,519 N WEST ST,N,WEST,ST,519,,BP,22314
-77.0537719383527,38.8111969456206,26049,26643,520 N WEST ST,N,WEST,ST,520,,Y,22314
-77.0532695760866,38.8113305041164,26050,26644,521 N WEST ST,N,WEST,ST,521,,BP,22314
-77.053733682743,38.8111910385704,26051,26645,522 N WEST ST,N,WEST,ST,522,,Y,22314
-77.0532599125043,38.8113697180643,26052,26646,523 N WEST ST,N,WEST,ST,523,,BP,22314
-77.0536974843294,38.8111852748929,26053,26647,524 N WEST ST,N,WEST,ST,524,,Y,22314
-77.0532501223077,38.8114198473542,26054,26648,525 N WEST ST,N,WEST,ST,525,,BP,22314
-77.0536604188842,38.8111795653846,26055,26649,526 N WEST ST,N,WEST,ST,526,,Y,22314
-77.0532449738785,38.8114663768941,26056,26650,527 N WEST ST,N,WEST,ST,527,,BP,22314
-77.0536509642098,38.8112169944386,26057,26651,528 N WEST ST,N,WEST,ST,528,,BP,22314
-77.053240512361,38.8115091606133,26058,26652,529 N WEST ST,N,WEST,ST,529,,BP,22314
-77.0536057831566,38.8113815469473,26059,26653,532 N WEST ST,N,WEST,ST,532,,BP,22314
-77.0536653523842,38.8114348053353,26060,26654,534 N WEST ST,N,WEST,ST,534,,BP,22314
-77.0537167913297,38.811444289549,26061,26655,536 N WEST ST,N,WEST,ST,536,,BP,22314
-77.0537645748573,38.8114505951502,26062,26656,538 N WEST ST,N,WEST,ST,538,,BP,22314
-77.0538167434816,38.8114543239877,26063,26657,540 N WEST ST,N,WEST,ST,540,,BP,22314
-77.0539352345088,38.8115094067749,26064,26658,542 N WEST ST,N,WEST,ST,542,,BP,22314
-77.0538792747072,38.8116359142279,26065,26659,546 N WEST ST,N,WEST,ST,546,,BP,22314
-77.0536358783347,38.8115609787797,26066,26660,564 N WEST ST,N,WEST,ST,564,,BP,22314
-77.053584924774,38.8115471732163,26067,26661,566 N WEST ST,N,WEST,ST,566,,BP,22314
-77.0531700159944,38.8118589773339,26068,26662,603 N WEST ST,N,WEST,ST,603,,BP,22314
-77.0531647453447,38.8120122886535,26069,26663,607 N WEST ST,N,WEST,ST,607,,BP,22314
-77.0531560680056,38.8120543843006,26070,26664,609 N WEST ST,N,WEST,ST,609,,BP,22314
-77.0535924215681,38.8118691867857,26071,26665,610 N WEST ST,N,WEST,ST,610,,B,22314
-77.0531544902058,38.8120889192685,26072,26666,611 N WEST ST,N,WEST,ST,611,,BP,22314
-77.0531793405765,38.8121587066612,26073,26668,613 N WEST ST,N,WEST,ST,613,,BP,22314
-77.0531269262087,38.8122284277823,26074,26669,615 N WEST ST,N,WEST,ST,615,,BP,22314
-77.0531198872778,38.8122729906306,26075,26670,617 N WEST ST,N,WEST,ST,617,,BP,22314
-77.0531060750763,38.8123235496103,26076,26671,619 N WEST ST,N,WEST,ST,619,,BP,22314
-77.0530983414638,38.8123739565097,26077,26672,621 N WEST ST,N,WEST,ST,621,,BP,22314
-77.0530880851165,38.8124272631116,26078,26673,623 N WEST ST,N,WEST,ST,623,,BP,22314
-77.0530788809692,38.8124633798061,26079,26674,625 N WEST ST,N,WEST,ST,625,,BP,22314
-77.0531025465072,38.8125180174119,26080,26675,627 N WEST ST,N,WEST,ST,627,,BP,22314
-77.0530630877202,38.8126195822438,26081,26676,633 N WEST ST,N,WEST,ST,633,,BP,22314
-77.0530247647151,38.8126860300351,26082,26677,635 N WEST ST,N,WEST,ST,635,,BP,22314
-77.0529062335127,38.8132317691371,26083,26678,711 N WEST ST,N,WEST,ST,711,,BP,22314
-77.0528860660207,38.8133283670026,26084,26679,715 N WEST ST,N,WEST,ST,715,,BP,22314
-77.0528379804896,38.8134381438863,26085,26680,719 N WEST ST,N,WEST,ST,719,,BP,22314
-77.052826811163,38.8135920040495,26086,26681,727 N WEST ST,N,WEST,ST,727,,BP,22314
-77.0530307851126,38.8142936634387,26087,26682,808 N WEST ST,N,WEST,ST,808,,P,22314
-77.0548343345364,38.8057234697742,26088,26683,107 S WEST ST,S,WEST,ST,107,,BP,22314
-77.0546092556539,38.8055033225977,26089,26684,112 S WEST ST,S,WEST,ST,112,,BP,22314
-77.054927822534,38.805323909215,26090,26685,123 S WEST ST,S,WEST,ST,123,,BP,22314
-77.0549312730702,38.8052721294758,26091,26686,125 S WEST ST,S,WEST,ST,125,,BP,22314
-77.054941076407,38.8052214758036,26092,26687,127 S WEST ST,S,WEST,ST,127,,BP,22314
-77.0549544439262,38.8050967369517,26093,26688,131 S WEST ST,S,WEST,ST,131,,BP,22314
-77.0547815580485,38.804667101418,26094,26689,200 S WEST ST,S,WEST,ST,200,,B,22314
-77.0548003274894,38.8045819983253,26095,26690,202 S WEST ST,S,WEST,ST,202,,B,22314
-77.055110325441,38.8046370984895,26096,26691,203 S WEST ST,S,WEST,ST,203,,BP,22314
-77.0551210428739,38.8045865551615,26097,26692,205 S WEST ST,S,WEST,ST,205,,BP,22314
-77.0551406012754,38.8045357630391,26098,26693,207 S WEST ST,S,WEST,ST,207,,BP,22314
-77.0551509577866,38.8044851296713,26099,26694,209 S WEST ST,S,WEST,ST,209,,BP,22314
-77.0547814323676,38.8045182659721,26100,26695,210 S WEST ST,S,WEST,ST,210,,BP,22314
-77.0552047717209,38.8044163159009,26101,26696,211 S WEST ST,S,WEST,ST,211,,BP,22314
-77.054792692736,38.8044802923292,26102,26697,212 S WEST ST,S,WEST,ST,212,,BP,22314
-77.0547977728694,38.8044487564826,26103,26698,214 S WEST ST,S,WEST,ST,214,,BP,22314
-77.0548106818115,38.8043935119436,26104,26699,216 S WEST ST,S,WEST,ST,216,,BP,22314
-77.0548165742022,38.8043619500636,26105,26700,218 S WEST ST,S,WEST,ST,218,,BP,22314
-77.0552094789175,38.8043958698523,26106,26701,219 S WEST ST,S,WEST,ST,219,,BP,22314
-77.0548249720125,38.8043298757691,26107,26702,220 S WEST ST,S,WEST,ST,220,,BP,22314
-77.0552207833521,38.8043193437833,26108,26703,221 S WEST ST,S,WEST,ST,221,,BP,22314
-77.0548494198955,38.8042970315618,26109,26704,222 S WEST ST,S,WEST,ST,222,,BP,22314
-77.0552327413711,38.8042667651392,26110,26705,223 S WEST ST,S,WEST,ST,223,,BP,22314
-77.054858900569,38.8042578332077,26111,26706,224 S WEST ST,S,WEST,ST,224,,BP,22314
-77.0551497972561,38.8041954886423,26112,26707,225 S WEST ST,S,WEST,ST,225,,P,22314
-77.0548673583074,38.8042145949651,26113,26708,226 S WEST ST,S,WEST,ST,226,,BP,22314
-77.0548757503187,38.8041764544385,26114,26709,228 S WEST ST,S,WEST,ST,228,,BP,22314
-77.0707756548031,38.810483435173,26115,26713,600 WEST VIEW TR, ,WEST VIEW,TR,600,,BP,22301
-77.07079727388,38.8106061392397,26116,26714,602 WEST VIEW TR, ,WEST VIEW,TR,602,,BP,22301
-77.0704645960408,38.8106793962526,26117,26715,603 WEST VIEW TR, ,WEST VIEW,TR,603,,BP,22301
-77.0708661851882,38.8107425264733,26118,26716,604 WEST VIEW TR, ,WEST VIEW,TR,604,,BP,22301
-77.0705810133044,38.8108753975695,26119,26717,605 WEST VIEW TR, ,WEST VIEW,TR,605,,BP,22301
-77.0709280567066,38.8108481675085,26120,26718,606 WEST VIEW TR, ,WEST VIEW,TR,606,,BP,22301
-77.0707014563593,38.811067665589,26121,26719,607 WEST VIEW TR, ,WEST VIEW,TR,607,,BP,22301
-77.0710063940509,38.8109681567559,26122,26720,608 WEST VIEW TR, ,WEST VIEW,TR,608,,BP,22301
-77.0710790147348,38.8110913684098,26123,26721,610 WEST VIEW TR, ,WEST VIEW,TR,610,,BP,22301
-77.0711510431164,38.8112157134077,26124,26722,700 WEST VIEW TR, ,WEST VIEW,TR,700,,BP,22301
-77.0708619395978,38.8113084303948,26125,26723,701 WEST VIEW TR, ,WEST VIEW,TR,701,,BP,22301
-77.0712250656449,38.8113400276812,26126,26724,702 WEST VIEW TR, ,WEST VIEW,TR,702,,BP,22301
-77.0712888127478,38.811499394558,26127,26725,704 WEST VIEW TR, ,WEST VIEW,TR,704,,BP,22301
-77.0709729187596,38.811969410911,26128,26726,709 WEST VIEW TR, ,WEST VIEW,TR,709,,BP,22301
-77.0713041013048,38.8119581072804,26129,26727,710 WEST VIEW TR, ,WEST VIEW,TR,710,,BP,22301
-77.0713074625365,38.8120947266479,26130,26728,712 WEST VIEW TR, ,WEST VIEW,TR,712,,BP,22301
-77.0709769271534,38.8124887205179,26131,26729,713 WEST VIEW TR, ,WEST VIEW,TR,713,,P,22301
-77.0713107630734,38.8122316191619,26132,26730,714 WEST VIEW TR, ,WEST VIEW,TR,714,,BP,22301
-77.0709398919168,38.8123504296588,26133,26731,715 WEST VIEW TR, ,WEST VIEW,TR,715,,B,22301
-77.0713151943722,38.8123689200587,26134,26732,716 WEST VIEW TR, ,WEST VIEW,TR,716,,BP,22301
-77.0713175477659,38.8125078110601,26135,26733,718 WEST VIEW TR, ,WEST VIEW,TR,718,,BP,22301
-77.0713209523986,38.8126448561882,26136,26734,720 WEST VIEW TR, ,WEST VIEW,TR,720,,BP,22301
-77.0713241846763,38.8127814199052,26137,26735,800 WEST VIEW TR, ,WEST VIEW,TR,800,,BP,22301
-77.0709695443394,38.8128763735653,26138,26736,801 WEST VIEW TR, ,WEST VIEW,TR,801,,BP,22301
-77.0713274837853,38.8129187925876,26139,26737,802 WEST VIEW TR, ,WEST VIEW,TR,802,,BP,22301
-77.0713309584794,38.8130578170513,26140,26738,804 WEST VIEW TR, ,WEST VIEW,TR,804,,BP,22301
-77.0713346096805,38.813195784137,26141,26739,806 WEST VIEW TR, ,WEST VIEW,TR,806,,BP,22301
-77.0713342595024,38.8133632033487,26142,26740,808 WEST VIEW TR, ,WEST VIEW,TR,808,,BP,22301
-77.072167630039,38.8293653429206,26143,26741,2703 WESTMINSTER PL, ,WESTMINSTER,PL,2703,,BP,22305
-77.072035761869,38.8295556887486,26144,26742,2705 WESTMINSTER PL, ,WESTMINSTER,PL,2705,,BP,22305
-77.0721356201288,38.8297359731741,26145,26743,2707 WESTMINSTER PL, ,WESTMINSTER,PL,2707,,BP,22305
-77.039703435731,38.7966230062357,26146,26744,1 WHARF ST, ,WHARF,ST,1,,BP,22314
